campaign_id,campaign_name,platform,product_category,creative_id,variant,headline,body_copy,cta,metric_date,impressions,clicks,conversions,spend,revenue
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-17,269,10,0,269.81,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-18,291,9,0,296.51,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-19,311,10,0,258.52,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-20,290,9,0,204.33,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-21,409,15,0,454.79,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-22,283,10,0,163.06,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-23,311,11,0,173.72,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-24,345,13,0,349.61,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-25,291,10,0,213.32,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-26,303,8,0,157.32,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-27,244,10,0,104.66,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-28,394,14,0,329.43,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-29,343,13,0,339.97,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_C,C,"Over 10,000 Happy Customers Can't Be Wrong",Join thousands who've transformed their routine. Rated 4.8/5 stars.,See Reviews,2024-01-30,462,19,0,539.97,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-01,765,33,1,511.84,1019.12
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-02,592,28,1,839.57,1010.24
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-03,692,28,1,532.71,1058.01
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-04,704,30,0,370.27,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-05,978,51,1,1320.38,1093.66
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-06,779,42,1,377.61,1464.7
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-07,789,34,0,378.42,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-08,958,48,2,1453.11,3221.75
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-09,659,31,0,634.67,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-10,678,28,0,694.71,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-11,889,50,1,469.68,1018.86
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-12,616,31,0,489.08,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-13,704,32,1,280.94,1078.6
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-14,711,31,1,842.09,1519.04
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-15,786,34,1,646.54,419.14
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-16,812,38,1,420.41,1577.97
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-17,752,32,1,389.03,1306.79
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-18,713,36,2,973.66,1617.21
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-19,839,36,1,747.0,1075.5
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-20,792,40,1,525.86,602.5
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-21,585,29,1,338.89,1444.81
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-22,702,35,0,1087.42,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-23,691,27,0,410.77,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-24,590,28,0,857.13,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-25,810,35,1,1097.67,1323.92
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-26,855,34,1,577.18,1078.08
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-27,772,32,1,1061.98,928.09
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-28,704,33,1,476.78,1773.08
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-29,679,31,1,591.82,1598.42
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_D,D,Only 3 Left in Stock — Order Before It's Gone,High demand item. Secure yours before stock runs out. Fast delivery guaranteed.,Buy Now,2024-01-30,898,40,1,1306.5,1062.17
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-01,768,19,0,573.04,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-02,737,24,1,215.99,1093.46
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-03,429,11,0,346.3,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-04,742,21,1,466.21,1016.43
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-05,721,19,0,362.32,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-06,691,19,0,392.85,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-07,802,23,1,614.17,873.99
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-08,717,19,0,589.25,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-09,633,17,0,281.35,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-10,723,20,0,631.09,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-11,712,24,0,600.99,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-12,772,21,1,591.42,1796.4
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-13,806,22,0,552.45,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-14,474,12,0,320.86,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-15,491,13,0,383.45,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-16,684,23,0,274.4,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-17,716,20,0,587.96,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-18,768,17,0,535.72,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-19,707,22,0,718.22,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-20,531,17,0,252.58,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-21,717,19,0,564.78,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-22,747,26,1,318.9,1348.66
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-23,701,20,0,477.29,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-24,636,16,0,236.04,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-25,768,20,1,367.73,678.9
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-26,690,19,0,445.4,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-27,732,21,0,335.4,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-28,789,21,1,323.63,1321.52
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-29,655,17,0,477.8,0.0
CAMP_002,Campaign 2 — Health & Wellness,Instagram,Health & Wellness,CAMP_002_VAR_E,E,Get 20% Off Your First Order,New here? Use code FIRST20 at checkout. Limited time offer.,Claim Offer,2024-01-30,637,19,0,406.82,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-01,725,27,0,398.71,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-02,736,35,1,923.41,1474.46
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-03,691,34,0,848.01,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-04,575,21,0,186.92,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-05,477,23,0,748.88,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-06,715,29,0,389.22,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-07,678,25,1,446.95,1627.04
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-08,890,37,1,460.38,781.54
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-09,662,29,1,989.46,1721.86
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-10,698,29,0,861.71,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-11,574,25,0,709.05,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-12,835,39,1,1022.15,1346.85
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-13,807,32,1,737.52,1584.04
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-14,554,22,0,333.09,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-15,656,30,0,846.7,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-16,486,23,0,580.54,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-17,636,25,0,518.25,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-18,552,19,0,320.27,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-19,731,30,1,754.68,1306.71
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-20,525,19,0,485.06,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-21,618,30,0,270.14,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-22,626,22,1,315.47,562.57
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-23,627,25,1,450.43,944.1
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-24,387,16,0,361.36,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-25,628,28,1,893.37,1417.24
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-26,832,38,1,935.66,1567.17
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-27,625,23,1,612.66,791.64
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-28,902,38,1,546.25,1022.57
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-29,652,27,0,483.79,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_A,A,Last 48 Hours: Up to 50% Off — Shop Now,Don't miss out. Our biggest sale ends soon. Free shipping on all orders above ₹499.,Shop Now,2024-01-30,670,27,1,260.14,1302.76
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-01,519,5,0,154.48,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-02,565,5,0,126.63,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-03,507,5,0,146.22,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-04,546,6,0,139.46,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-05,342,4,0,54.37,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-06,674,5,0,84.36,0.0
CAMP_003,Campaign 3 — Electronics,Google,Electronics,CAMP_003_VAR_B,B,Brand Name — Quality You Can Trust,"Discover our latest collection. Premium quality, fair prices.",Learn More,2024-01-07,538,5,0,40.38,0.0
